RF,Actual,Neural,Linear,Tree
90359.0,120500.0,97284.0,55666.0,94000.0
221558.0,235600.0,235486.0,211422.0,209600.0
52462.0,85000.0,-14917.0,91628.0,29200.0
103537.0,118500.0,85657.0,75025.0,131400.0
89943.0,87500.0,62455.0,58697.0,66700.0
177263.0,138700.0,153174.0,220555.0,144300.0
114209.0,87200.0,128526.0,60055.0,97500.0
127721.0,111400.0,124604.0,109322.0,126400.0
771285.0,353300.0,496593.0,619706.0,630700.0
150031.0,121000.0,142558.0,150990.0,143000.0
331413.0,248500.0,350982.0,224119.0,339700.0
170455.0,166400.0,130435.0,183183.0,162300.0
110402.0,110900.0,89823.0,141720.0,78800.0
98996.0,137000.0,106854.0,90366.0,66300.0
193468.0,176200.0,190452.0,219249.0,191500.0
103152.0,109800.0,84426.0,99869.0,88800.0
194312.0,200500.0,218628.0,164651.0,195100.0
141675.0,107300.0,106419.0,117237.0,130800.0
109836.0,88800.0,85887.0,73083.0,110100.0
176113.0,205800.0,145679.0,91819.0,187600.0
157402.0,127100.0,117949.0,131679.0,166800.0
194195.0,203300.0,182926.0,174939.0,163700.0
100047.0,129900.0,105066.0,55585.0,114300.0
92406.0,93800.0,71741.0,134819.0,83900.0
90309.0,86900.0,82527.0,117839.0,100900.0
128901.0,77800.0,134830.0,150836.0,150900.0
90345.0,83500.0,73438.0,73889.0,88900.0
66742.0,162700.0,63081.0,61250.0,34300.0
106494.0,80600.0,104080.0,94229.0,77400.0
250187.0,321700.0,281820.0,262249.0,221200.0
453395.0,697900.0,482205.0,406138.0,409500.0
71375.0,69400.0,44034.0,67702.0,66900.0
90873.0,61600.0,86769.0,144793.0,79100.0
141563.0,182600.0,125959.0,88116.0,150800.0
94536.0,123000.0,88065.0,106552.0,81550.0
402129.0,348100.0,361389.0,488389.0,399000.0
78731.0,72700.0,80610.0,142341.0,57800.0
77863.0,53200.0,81397.0,104922.0,86100.0
75308.0,73600.0,67519.0,116439.0,67900.0
203301.0,133200.0,190797.0,217501.0,174500.0
72488.0,45600.0,99321.0,106002.0,63800.0
196543.0,262300.0,195949.0,205538.0,185100.0
246360.0,425400.0,200015.0,240754.0,239000.0
90975.0,145800.0,101984.0,173031.0,80500.0
110133.0,106800.0,87364.0,87351.0,158200.0
192891.0,212700.0,188111.0,136890.0,238900.0
88352.0,87800.0,90657.0,108084.0,113900.0
84565.0,81200.0,64527.0,91170.0,68800.0
81958.0,150000.0,108816.0,14469.0,96000.0
274592.0,280300.0,265922.0,313960.0,216600.0
189050.0,248500.0,176139.0,210149.0,161500.0
184563.0,182600.0,189070.0,153281.0,213300.0
151527.0,57600.0,66897.0,90491.0,464500.0
334508.0,295000.0,369341.0,270261.0,339700.0
162572.0,149200.0,154366.0,184945.0,155100.0
81570.0,76100.0,46403.0,97823.0,98300.0
124639.0,90000.0,106804.0,162047.0,96300.0
583920.0,411800.0,486356.0,524512.0,858000.0
414480.0,387100.0,360928.0,376935.0,446900.0
69703.0,54500.0,41781.0,59418.0,118200.0
265049.0,307800.0,250225.0,286766.0,190200.0
229074.0,296700.0,184529.0,281739.0,218500.0
117997.0,86300.0,98247.0,142308.0,109800.0
127302.0,83400.0,127923.0,126930.0,95100.0
124258.0,108200.0,95781.0,246829.0,129700.0
85503.0,61300.0,67386.0,79681.0,96500.0
127188.0,104900.0,153691.0,128594.0,189200.0
195490.0,164400.0,159743.0,242515.0,220400.0
1097049.0,911900.0,1359817.0,787008.0,971700.0
260843.0,319600.0,259998.0,290519.0,328700.0
124154.0,259600.0,126174.0,132696.0,99700.0
66138.0,58800.0,51677.0,55133.0,120000.0
93192.0,83800.0,76438.0,81955.0,193000.0
124844.0,89800.0,118293.0,81220.0,128400.0
94161.0,76000.0,72989.0,86514.0,116800.0
115919.0,83600.0,112735.0,122248.0,126000.0
114479.0,67700.0,68147.0,106460.0,85700.0
121094.0,79900.0,98781.0,100156.0,139700.0
142181.0,181000.0,126310.0,135812.0,124600.0
194657.0,167300.0,196525.0,159341.0,165900.0
89050.0,108700.0,70350.0,57503.0,99700.0
83863.0,129000.0,67072.0,18030.0,119100.0
78856.0,88300.0,60444.0,95239.0,128900.0
171984.0,167100.0,126103.0,148709.0,152800.0
200126.0,213100.0,177941.0,228398.0,199600.0
132966.0,136600.0,125408.0,172958.0,137800.0
113169.0,86900.0,110922.0,103629.0,123700.0
86504.0,90500.0,80957.0,143547.0,79100.0
575536.0,533700.0,515614.0,673508.0,1068100.0
111442.0,86100.0,87025.0,68553.0,105000.0
119705.0,115300.0,122024.0,83700.0,98850.0
97025.0,75000.0,71448.0,139211.0,95750.0
105956.0,135700.0,107092.0,154068.0,132400.0
331470.0,438500.0,315598.0,367420.0,276100.0
83034.0,71600.0,68853.0,83375.0,76000.0
249271.0,146500.0,226025.0,239044.0,433100.0
155066.0,150600.0,181172.0,182640.0,133200.0
322814.0,351300.0,294469.0,182045.0,465400.0
340679.0,285800.0,302610.0,325412.0,247500.0
110113.0,102800.0,98522.0,96631.0,125300.0
89531.0,67300.0,61260.0,85922.0,86900.0
174954.0,110600.0,149523.0,151793.0,155200.0
128802.0,129700.0,120137.0,112126.0,122600.0
147824.0,122600.0,133197.0,128941.0,202400.0
67208.0,31500.0,58010.0,103259.0,30000.0
127209.0,104900.0,108695.0,119734.0,115200.0
79709.0,63400.0,17071.0,118592.0,47600.0
529425.0,1107800.0,602780.0,504706.0,681500.0
102337.0,110400.0,96500.0,74960.0,98850.0
86891.0,94000.0,81909.0,108944.0,77900.0
110639.0,43600.0,92504.0,95430.0,80600.0
110426.0,91100.0,115155.0,71050.0,78300.0
70093.0,73600.0,79883.0,61830.0,44100.0
190630.0,181000.0,167315.0,202971.0,148000.0
276547.0,393100.0,233606.0,291306.0,180100.0
368445.0,392300.0,327377.0,421290.0,416300.0
582294.0,758900.0,470809.0,581692.0,658700.0
142346.0,176800.0,136046.0,140486.0,101600.0
172752.0,164700.0,200085.0,165849.0,196700.0
191958.0,166500.0,174326.0,222786.0,234500.0
74151.0,84400.0,44324.0,52678.0,69600.0
100151.0,109600.0,78303.0,51874.0,146400.0
66900.0,33500.0,37368.0,100792.0,52000.0
91812.0,70700.0,90492.0,40546.0,75500.0
105525.0,68600.0,96664.0,114720.0,77500.0
266191.0,336200.0,224397.0,310634.0,193600.0
215967.0,182300.0,149271.0,279229.0,229700.0
264192.0,232100.0,250020.0,324407.0,218800.0
138435.0,130300.0,132440.0,104075.0,159600.0
153251.0,158500.0,133062.0,176809.0,123400.0
86045.0,68100.0,59620.0,86581.0,105400.0
211554.0,248000.0,215954.0,243010.0,243700.0
112820.0,122900.0,125755.0,110882.0,109200.0
225345.0,233100.0,223587.0,242109.0,198900.0
110864.0,115900.0,106951.0,105625.0,112800.0
147533.0,162200.0,131395.0,172153.0,136300.0
97070.0,91500.0,111607.0,74025.0,80200.0
333319.0,244200.0,213992.0,301046.0,212700.0
124188.0,150900.0,145076.0,113590.0,81800.0
179601.0,172200.0,175245.0,111562.0,179800.0
335588.0,302600.0,313472.0,374058.0,279000.0
369504.0,802500.0,416811.0,341363.0,436100.0
92477.0,65500.0,75218.0,94107.0,77800.0
119454.0,108000.0,100303.0,91946.0,99400.0
294408.0,256200.0,314445.0,330661.0,231900.0
121857.0,132000.0,94090.0,96520.0,78400.0
151642.0,130800.0,152827.0,163208.0,117500.0
158421.0,143100.0,159187.0,156983.0,171300.0
215205.0,199800.0,135451.0,179764.0,292100.0
154285.0,99500.0,171942.0,187942.0,200600.0
110975.0,112200.0,88581.0,155192.0,114400.0
166391.0,224100.0,151520.0,144468.0,142000.0
84006.0,79000.0,67941.0,63617.0,124600.0
58542.0,75000.0,35956.0,101389.0,69700.0
444037.0,501400.0,421789.0,555426.0,370800.0
341514.0,330100.0,302021.0,352218.0,414500.0
116317.0,78500.0,82180.0,118498.0,101900.0
181168.0,117300.0,172636.0,181743.0,151000.0
110237.0,126100.0,102411.0,65509.0,131300.0
145751.0,147200.0,94506.0,146785.0,309600.0
111289.0,87900.0,103489.0,101561.0,129500.0
118180.0,150500.0,121577.0,137206.0,111100.0
241637.0,163100.0,181830.0,217776.0,222100.0
77281.0,46600.0,54501.0,53085.0,67200.0
204881.0,114900.0,188125.0,204902.0,382300.0
110457.0,79000.0,100921.0,191983.0,205200.0
121756.0,82300.0,97090.0,138451.0,164700.0
66431.0,59600.0,59126.0,31198.0,52400.0
107223.0,75600.0,109863.0,143125.0,88000.0
174691.0,176400.0,190180.0,132376.0,172900.0
98026.0,166700.0,101235.0,158965.0,74200.0
113995.0,141200.0,111214.0,97751.0,98300.0
422647.0,543100.0,352587.0,421961.0,387000.0
147396.0,172800.0,153372.0,139746.0,124000.0
105205.0,110400.0,82056.0,123995.0,113400.0
93299.0,79300.0,64317.0,22287.0,112500.0
93018.0,80800.0,100569.0,112331.0,75500.0
159178.0,145700.0,146634.0,156405.0,175600.0
92541.0,175200.0,69925.0,103541.0,127400.0
97468.0,79300.0,94021.0,95409.0,93200.0
293895.0,316700.0,288582.0,250756.0,331100.0
462806.0,622000.0,417577.0,397294.0,568100.0
389523.0,329800.0,334096.0,347082.0,557300.0
329266.0,438400.0,279996.0,291490.0,303000.0
81892.0,84400.0,69313.0,60388.0,82700.0
77208.0,69100.0,68504.0,79650.0,84000.0
127406.0,108900.0,125275.0,119295.0,139000.0
97104.0,87200.0,82623.0,69267.0,79600.0
213135.0,148200.0,186185.0,196424.0,270500.0
136364.0,114800.0,147248.0,148485.0,99000.0
975438.0,1062800.0,1074098.0,868424.0,1401300.0
128183.0,106700.0,119141.0,125170.0,115500.0
46404.0,43800.0,23654.0,50287.0,79800.0
72224.0,44600.0,48788.0,54844.0,122000.0
103271.0,94300.0,93699.0,58605.0,131600.0
83848.0,79500.0,84638.0,87619.0,65200.0
301738.0,215400.0,376262.0,283862.0,185700.0
362776.0,418200.0,418067.0,253500.0,339700.0
79076.0,74100.0,83070.0,148606.0,77700.0
130926.0,151800.0,132658.0,141586.0,114700.0
415694.0,470900.0,323329.0,383134.0,446900.0
151430.0,119900.0,139096.0,141248.0,170400.0
134959.0,124600.0,77279.0,107780.0,105100.0
307741.0,320200.0,254129.0,366875.0,310300.0
94416.0,73900.0,82020.0,105796.0,116700.0
95085.0,82300.0,82890.0,99481.0,105500.0
107220.0,99600.0,88139.0,106237.0,92900.0
113136.0,96600.0,99438.0,128274.0,115300.0
104648.0,160700.0,108487.0,100379.0,90000.0
83915.0,113600.0,69951.0,65764.0,80700.0
122199.0,94600.0,109300.0,143576.0,122700.0
200519.0,174800.0,197691.0,253507.0,257600.0
121072.0,124700.0,122602.0,81957.0,145650.0
186187.0,165300.0,164800.0,200878.0,168200.0
317968.0,194400.0,267167.0,286235.0,212700.0
476428.0,440600.0,404623.0,371802.0,380400.0
156244.0,154900.0,147714.0,125419.0,198600.0
119338.0,120600.0,96616.0,118925.0,109100.0
81021.0,80600.0,45473.0,66514.0,223000.0
167039.0,180100.0,139825.0,132166.0,233900.0
317379.0,364800.0,294209.0,363295.0,441400.0
333954.0,254400.0,344556.0,381563.0,303600.0
162474.0,115700.0,132342.0,172749.0,137200.0
199603.0,197400.0,138932.0,175863.0,199600.0
116248.0,89100.0,106878.0,147433.0,86700.0
326970.0,327700.0,284833.0,351574.0,375700.0
108617.0,122500.0,108679.0,84452.0,55700.0
102992.0,81200.0,80169.0,145919.0,89300.0
64235.0,75400.0,44982.0,46067.0,65900.0
120827.0,73100.0,106143.0,130803.0,115900.0
91928.0,47300.0,82513.0,114155.0,60500.0
169769.0,268700.0,167967.0,175774.0,113500.0
90386.0,182000.0,95562.0,114920.0,71800.0
221456.0,97700.0,177718.0,183516.0,209000.0
532186.0,620800.0,385695.0,353970.0,448500.0
243057.0,459900.0,247980.0,272770.0,222800.0
222134.0,225600.0,177753.0,179667.0,225500.0
103624.0,88600.0,101127.0,168855.0,114100.0
172549.0,104300.0,91570.0,134822.0,156700.0
116737.0,88900.0,103254.0,85884.0,85000.0
63643.0,46000.0,61732.0,40174.0,67000.0
200353.0,163400.0,200681.0,181615.0,106700.0
198792.0,304800.0,209689.0,191177.0,214400.0
91234.0,85700.0,80607.0,116017.0,99500.0
93603.0,94000.0,77450.0,96228.0,84800.0
353084.0,255800.0,272375.0,459898.0,549000.0
124026.0,119700.0,117743.0,120717.0,111200.0
219426.0,224000.0,225427.0,221373.0,252900.0
112475.0,123800.0,92422.0,117886.0,82800.0
294192.0,193600.0,257225.0,299615.0,336100.0
217729.0,192900.0,208312.0,261069.0,184200.0
387418.0,295400.0,351646.0,313762.0,344000.0
120847.0,117500.0,99111.0,100293.0,260700.0
210296.0,275200.0,243838.0,245864.0,134600.0
93543.0,102100.0,76138.0,126974.0,105600.0
207192.0,218800.0,227003.0,308940.0,168900.0
146440.0,113200.0,143776.0,150986.0,112300.0
934891.0,905100.0,1188202.0,977894.0,886100.0
322856.0,216300.0,243564.0,350013.0,198500.0
118888.0,94600.0,100490.0,106937.0,130400.0
105534.0,111600.0,94851.0,99147.0,76900.0
93888.0,81000.0,129603.0,97094.0,59000.0
214284.0,183100.0,218403.0,305676.0,194500.0
70984.0,59400.0,60986.0,73297.0,77500.0
160601.0,169400.0,187491.0,227558.0,203200.0
148422.0,120000.0,136301.0,145279.0,126200.0
146608.0,161300.0,123039.0,132568.0,165550.0
151034.0,163200.0,162252.0,139209.0,154500.0
181960.0,149500.0,137060.0,137837.0,151500.0
177564.0,142900.0,150478.0,166586.0,172200.0
96657.0,76500.0,81461.0,88374.0,88000.0
185433.0,170300.0,193006.0,223473.0,153800.0
174727.0,98900.0,141739.0,162147.0,213400.0
98210.0,98800.0,81688.0,139348.0,87400.0
99769.0,85000.0,78962.0,100260.0,100100.0
99480.0,96300.0,24531.0,94660.0,119100.0
173028.0,210000.0,187058.0,169006.0,186600.0
503892.0,426700.0,412868.0,479853.0,383500.0
142774.0,116500.0,115477.0,163974.0,110400.0
247644.0,271700.0,307024.0,264414.0,221300.0
100468.0,85900.0,73599.0,11605.0,145800.0
81945.0,85300.0,65313.0,22417.0,89700.0
115666.0,108100.0,92942.0,118252.0,112400.0
132915.0,161100.0,118264.0,213521.0,184500.0
160882.0,173200.0,176154.0,181493.0,164800.0
63520.0,75000.0,50617.0,42785.0,19100.0
310480.0,286800.0,316662.0,383906.0,291300.0
87143.0,55300.0,68625.0,66122.0,62700.0
112733.0,164500.0,106116.0,124400.0,134900.0
770071.0,1053300.0,876274.0,624561.0,711400.0
91471.0,65000.0,76991.0,53531.0,83800.0
114789.0,78800.0,121338.0,172728.0,119100.0
102588.0,76600.0,100082.0,113221.0,143600.0
82184.0,84000.0,75545.0,37455.0,57500.0
80508.0,75100.0,56365.0,112916.0,81700.0
70618.0,78500.0,66078.0,60651.0,95500.0
89172.0,90000.0,81958.0,119401.0,70000.0
91616.0,102700.0,77574.0,53969.0,150100.0
182977.0,277300.0,171159.0,155853.0,184400.0
164691.0,165800.0,173884.0,165715.0,151000.0
110723.0,109000.0,103734.0,56953.0,62800.0
138026.0,125000.0,166416.0,109714.0,227300.0
217127.0,113900.0,162768.0,193901.0,189800.0
123106.0,136100.0,106151.0,148311.0,111700.0
137426.0,126400.0,153012.0,189369.0,169800.0
139305.0,173000.0,137017.0,161396.0,162500.0
469891.0,479300.0,377984.0,354328.0,480400.0
510140.0,617000.0,521731.0,544909.0,606100.0
118762.0,102700.0,108116.0,120005.0,90400.0
237899.0,262400.0,139630.0,122438.0,241700.0
164066.0,164100.0,170710.0,142479.0,197200.0
147518.0,151200.0,140101.0,119482.0,250200.0
501526.0,529200.0,621191.0,492687.0,297700.0
97500.0,92400.0,83073.0,120429.0,164600.0
760293.0,744000.0,821753.0,717946.0,434100.0
151031.0,271100.0,144585.0,75330.0,212800.0
390246.0,501900.0,489061.0,453423.0,363600.0
81140.0,56400.0,72437.0,6542.0,83300.0
147068.0,150100.0,141239.0,131042.0,163000.0
223965.0,158600.0,220884.0,193068.0,251600.0
231712.0,150600.0,156199.0,236649.0,274200.0
83095.0,97200.0,77199.0,120463.0,112500.0
88078.0,181000.0,67178.0,62005.0,70000.0
95196.0,120500.0,75223.0,88822.0,80400.0
74459.0,119400.0,51466.0,69419.0,77900.0
348261.0,229400.0,375518.0,386637.0,376700.0
277385.0,259700.0,238970.0,266658.0,391400.0
101713.0,84800.0,117748.0,98404.0,100800.0
376198.0,282300.0,376469.0,336762.0,266500.0
87006.0,66000.0,80692.0,125805.0,71800.0
63072.0,77100.0,66948.0,70234.0,63000.0
354346.0,529600.0,288840.0,355220.0,496900.0
518739.0,435100.0,243076.0,311661.0,637600.0
41583.0,74700.0,-1067.0,61810.0,79800.0
173856.0,374400.0,206178.0,203205.0,189800.0
246162.0,210700.0,208965.0,256924.0,308300.0
277662.0,456200.0,241988.0,226321.0,593400.0
384526.0,391100.0,337783.0,356281.0,260600.0
77335.0,65600.0,58185.0,62957.0,68900.0
74624.0,81100.0,64955.0,119896.0,65000.0
122804.0,125700.0,112169.0,86311.0,198500.0
205397.0,158700.0,197763.0,265736.0,184200.0
114281.0,86500.0,128855.0,122746.0,108900.0
99085.0,88900.0,73792.0,56814.0,83650.0
473149.0,740200.0,423352.0,467122.0,617400.0
382541.0,355600.0,507086.0,423683.0,354100.0
79976.0,75800.0,61292.0,102893.0,81700.0
200258.0,187800.0,199575.0,221954.0,178700.0
84614.0,94700.0,81609.0,92445.0,67700.0
120242.0,71100.0,101437.0,174252.0,103100.0
85242.0,72900.0,58314.0,71695.0,108900.0
198979.0,195900.0,200932.0,185377.0,104700.0
88406.0,77100.0,83880.0,81242.0,93800.0
293184.0,213000.0,234031.0,347265.0,379200.0
141159.0,174000.0,123784.0,169220.0,108100.0
281417.0,122200.0,226009.0,248840.0,380500.0
110934.0,101200.0,110824.0,119789.0,82300.0
121588.0,169200.0,110761.0,152076.0,83300.0
138808.0,101800.0,129981.0,130763.0,114600.0
112511.0,90700.0,113447.0,135531.0,53300.0
134328.0,150500.0,149882.0,175703.0,98100.0
70438.0,64000.0,66270.0,89745.0,14000.0
252860.0,263900.0,217346.0,213867.0,276000.0
204757.0,177600.0,203301.0,251303.0,192300.0
560635.0,429600.0,323719.0,337805.0,470400.0
141143.0,69200.0,131366.0,130271.0,141300.0
114907.0,103300.0,110205.0,71636.0,111800.0
223389.0,170700.0,204435.0,203236.0,227300.0
161734.0,245000.0,143227.0,137733.0,99500.0
128963.0,198200.0,128851.0,99710.0,144000.0
135202.0,173500.0,122601.0,142217.0,118000.0
95482.0,86000.0,72582.0,58822.0,94200.0
113386.0,115100.0,143682.0,76539.0,166700.0
150412.0,182300.0,157612.0,153342.0,144500.0
142842.0,151000.0,126901.0,128849.0,121000.0
118541.0,83200.0,116250.0,133696.0,189300.0
264247.0,197700.0,214992.0,305218.0,278300.0
87055.0,106900.0,76045.0,51980.0,94200.0
86592.0,108100.0,74543.0,43966.0,79700.0
302406.0,700000.0,312755.0,328456.0,351300.0
283227.0,212400.0,263504.0,374532.0,241900.0
89865.0,78600.0,79262.0,9247.0,75200.0
126255.0,101400.0,120173.0,54955.0,130600.0
1164201.0,1080800.0,928154.0,909226.0,1483400.0
108820.0,81000.0,91027.0,137583.0,75500.0
100455.0,138000.0,78296.0,82029.0,86500.0
420295.0,414600.0,356426.0,495359.0,297800.0
113001.0,132400.0,107754.0,113620.0,109300.0
101569.0,94100.0,92822.0,99671.0,93300.0
183366.0,145200.0,173643.0,162306.0,178000.0
113819.0,95600.0,100994.0,172199.0,121000.0
117570.0,114500.0,121262.0,126187.0,145300.0
99335.0,94200.0,86759.0,100198.0,158600.0
144496.0,97900.0,151092.0,153203.0,123400.0
192126.0,156600.0,180992.0,180253.0,118000.0
254817.0,504900.0,443934.0,311045.0,99600.0
123425.0,142500.0,184627.0,147967.0,158600.0
210375.0,395600.0,176467.0,250951.0,128600.0
133543.0,131200.0,125556.0,143380.0,142700.0
148178.0,148700.0,146376.0,116017.0,86000.0
92833.0,80300.0,90532.0,110120.0,88550.0
129981.0,109100.0,125329.0,119156.0,85900.0
366085.0,271200.0,347995.0,399352.0,432300.0
172672.0,177000.0,172605.0,139739.0,152300.0
199503.0,227400.0,215431.0,204622.0,235600.0
131645.0,171900.0,129397.0,143806.0,80100.0
85685.0,71900.0,58278.0,87741.0,77400.0
153761.0,108200.0,149621.0,155366.0,160200.0
114281.0,103300.0,103924.0,118062.0,94200.0
155990.0,175700.0,164479.0,134303.0,67900.0
810797.0,838300.0,893114.0,610100.0,668100.0
186934.0,256500.0,189050.0,204532.0,215600.0
95147.0,165000.0,68803.0,86613.0,50000.0
76063.0,79900.0,65554.0,78556.0,74800.0
72532.0,129600.0,63757.0,64050.0,68800.0
196818.0,176300.0,204020.0,191644.0,216500.0
75506.0,71300.0,73218.0,60415.0,35000.0
158769.0,170000.0,166558.0,124541.0,171700.0
132166.0,128900.0,116044.0,159306.0,121300.0
126259.0,116900.0,129251.0,95015.0,116100.0
89559.0,66800.0,83909.0,39000.0,84700.0
75253.0,95000.0,69633.0,33633.0,131700.0
106336.0,98100.0,85960.0,99567.0,139200.0
68503.0,79700.0,54458.0,48184.0,67100.0
99195.0,147300.0,124107.0,140880.0,103200.0
126534.0,179200.0,70732.0,136889.0,118000.0
222768.0,304900.0,227107.0,245677.0,236100.0
92239.0,88200.0,66732.0,132980.0,74100.0
62955.0,75300.0,66090.0,68513.0,48700.0
152740.0,158900.0,136192.0,140462.0,205800.0
275721.0,271600.0,244817.0,285955.0,284000.0
76730.0,67600.0,61998.0,91608.0,51200.0
445914.0,284000.0,291640.0,351452.0,348000.0
165387.0,164200.0,193494.0,173372.0,152900.0
200900.0,208300.0,240319.0,202833.0,151500.0
184423.0,203500.0,169126.0,210877.0,211800.0
175543.0,153400.0,150686.0,94715.0,242600.0
327564.0,417700.0,251316.0,262649.0,275400.0
297405.0,186300.0,248345.0,295657.0,198500.0
157969.0,157800.0,145165.0,188212.0,121100.0
95272.0,102800.0,92360.0,89940.0,114000.0
190832.0,157600.0,237533.0,264528.0,141800.0
216424.0,230500.0,212590.0,243528.0,216500.0
176850.0,167100.0,171090.0,184467.0,185500.0
77545.0,100000.0,63353.0,-7568.0,44800.0
80390.0,59100.0,47657.0,71709.0,105100.0
128401.0,229400.0,141158.0,118686.0,112500.0
176849.0,319200.0,204278.0,198667.0,158900.0
74855.0,84100.0,70873.0,50172.0,63000.0
164723.0,206500.0,155197.0,185412.0,157500.0
108351.0,113500.0,97630.0,121843.0,83900.0
149983.0,189000.0,146144.0,136327.0,92100.0
99248.0,47400.0,103621.0,102773.0,93600.0
152694.0,145000.0,149329.0,170602.0,170800.0
197072.0,161500.0,165867.0,207191.0,124200.0
231696.0,240600.0,198892.0,322442.0,153600.0
94295.0,85100.0,76695.0,93560.0,73600.0
90048.0,79000.0,72749.0,107849.0,95000.0
126486.0,146400.0,107168.0,60501.0,117200.0
354913.0,375500.0,326745.0,333898.0,484900.0
74275.0,70000.0,70419.0,119349.0,95500.0
169981.0,138700.0,119068.0,141676.0,258000.0
510889.0,500500.0,438529.0,574352.0,465000.0
80714.0,63400.0,73315.0,63913.0,69000.0
111987.0,137600.0,131416.0,150771.0,97900.0
128374.0,79300.0,164548.0,179468.0,99300.0
182582.0,180400.0,175368.0,174435.0,194900.0
125743.0,106400.0,122257.0,161701.0,99800.0
410422.0,276200.0,455792.0,399566.0,469100.0
177271.0,190000.0,282757.0,262282.0,95700.0
126503.0,98400.0,118588.0,151283.0,115900.0
117038.0,128900.0,111797.0,113968.0,72800.0
75976.0,40400.0,58178.0,13850.0,67000.0
962339.0,813000.0,675967.0,878071.0,780000.0
97446.0,100600.0,85112.0,65964.0,42700.0
138322.0,142700.0,134127.0,138379.0,80600.0
103524.0,71200.0,98081.0,89478.0,95300.0
290534.0,332900.0,343031.0,379318.0,205100.0
454183.0,396600.0,477369.0,354004.0,369550.0
491158.0,601500.0,468609.0,428116.0,379200.0
92943.0,50000.0,64320.0,72290.0,95500.0
102732.0,138000.0,96400.0,65848.0,107800.0
514355.0,473200.0,482822.0,444683.0,547700.0
187839.0,452900.0,163854.0,214302.0,121300.0
90850.0,136800.0,94225.0,81866.0,67600.0
105626.0,81000.0,89093.0,83435.0,169200.0
111095.0,173100.0,126774.0,182455.0,107300.0
211206.0,217900.0,212856.0,198115.0,556100.0
101073.0,64700.0,104227.0,116561.0,80700.0
272709.0,231200.0,250060.0,273404.0,234900.0
104663.0,69000.0,110386.0,137011.0,102750.0
105153.0,93900.0,89469.0,138969.0,82400.0
71645.0,59800.0,55958.0,67730.0,52200.0
92270.0,128800.0,89957.0,80959.0,133900.0
155578.0,121400.0,137221.0,126390.0,117600.0
697672.0,585400.0,412032.0,479384.0,834900.0
129466.0,83300.0,101463.0,88161.0,132800.0
167960.0,154900.0,170168.0,207332.0,117000.0
102064.0,95700.0,90509.0,119890.0,96700.0
155720.0,100000.0,155220.0,163498.0,120400.0
108419.0,100400.0,82108.0,123000.0,71100.0
108207.0,79700.0,88628.0,98479.0,95700.0
100631.0,63800.0,74687.0,54312.0,105300.0
136597.0,158800.0,132774.0,118466.0,157000.0
112242.0,101900.0,108750.0,95059.0,124300.0
179880.0,89300.0,167755.0,184725.0,290000.0
184527.0,162600.0,164472.0,169450.0,130900.0
133913.0,112600.0,119234.0,119769.0,98900.0
132249.0,148900.0,158041.0,132451.0,113900.0
108641.0,109400.0,100340.0,163758.0,116900.0
87569.0,66400.0,70136.0,49999.0,59300.0
265419.0,206600.0,268232.0,292352.0,293700.0
76814.0,57600.0,9557.0,86450.0,59500.0
140636.0,110600.0,168692.0,261191.0,341400.0
78977.0,82400.0,89719.0,90644.0,76000.0
120118.0,113000.0,110850.0,106114.0,114900.0
150156.0,108800.0,148541.0,146091.0,184500.0
81396.0,86800.0,64590.0,88375.0,100200.0
516803.0,591700.0,710144.0,477967.0,460500.0
129487.0,85000.0,66641.0,120309.0,153600.0
271945.0,319900.0,287956.0,306729.0,271900.0
150959.0,202600.0,162287.0,113799.0,152300.0
121164.0,146500.0,106926.0,80517.0,124700.0
84283.0,93300.0,72993.0,61018.0,92200.0
148432.0,166800.0,130589.0,113905.0,165400.0
91161.0,105500.0,79550.0,82073.0,92900.0
91455.0,60500.0,81820.0,71362.0,107700.0
96716.0,103100.0,92001.0,86373.0,112800.0
501762.0,364800.0,482630.0,384945.0,577700.0
265015.0,235400.0,251379.0,315988.0,233000.0
125925.0,87500.0,114727.0,146193.0,184500.0
184923.0,170800.0,133470.0,193642.0,169800.0
189460.0,175100.0,161402.0,257740.0,176500.0
107595.0,117000.0,114964.0,129833.0,87400.0
80939.0,69900.0,67915.0,78253.0,86667.0
130336.0,112300.0,117158.0,137282.0,184300.0
211495.0,213900.0,202844.0,270765.0,220300.0
209417.0,187900.0,196121.0,225626.0,242200.0
239570.0,171300.0,199952.0,261079.0,138900.0
114654.0,111000.0,89788.0,172552.0,89700.0
431717.0,417100.0,419202.0,459655.0,383100.0
241884.0,272700.0,191946.0,345450.0,188400.0
81397.0,79500.0,82641.0,130181.0,80300.0
131898.0,117900.0,127845.0,106908.0,97900.0
178241.0,167600.0,182415.0,137036.0,94600.0
116750.0,154000.0,135960.0,150654.0,157000.0
95998.0,111500.0,66993.0,70463.0,109400.0
108826.0,108400.0,88360.0,123068.0,108300.0
234374.0,262100.0,243728.0,256281.0,308200.0
150530.0,214200.0,161896.0,118635.0,161700.0
113268.0,136200.0,122571.0,99043.0,99600.0
267250.0,162300.0,255355.0,329722.0,259300.0
161364.0,167500.0,135750.0,166581.0,192300.0
356340.0,320400.0,299235.0,250238.0,321500.0
93267.0,77700.0,83013.0,92100.0,92800.0
108528.0,148300.0,97524.0,102441.0,145300.0
118655.0,81400.0,78754.0,170009.0,151800.0
73254.0,59900.0,60797.0,67688.0,78900.0
